x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
7.89000000000000056843418860808014870e+01,-7.05949872614329518217278713097842917e-02,-1.47650420846481419469323131810832330e+00,3.28078745726237114414954649951756504e-01,-2.69214449030443831793531713213354251e-01,1.57936552369132682352528568232425204e-02,2.10025243793528772157799164327283287e-01,-1.78922677577677296018300784345625263e-01,-1.21075557505844347523065591203595208e-01,1.85591785083521751697160071600995030e-01,1.05038296703601269762409163253269638e+00,-1.01974368815486199974304698257739436e-01,-9.63858598220526624476114152329648040e-01,-4.99055930801396797744677575632604575e-01,3.79150970092991918140084094580402415e-01,1.19354960708404856911634857713995504e-01,-3.94933227307022397082085433025478551e-01,2.85915547939776599297031016707868779e-01,1.07567679367245799186017095516468529e-01,-7.73271500583243864834770420202403329e+00,6.75584979048266908840938429650989260e-14,3.12093827236318668793375009089129347e+00,1.49139601660763477689744161469369102e+00
7.90000000000000000000000000000000000e+01,3.68172835574219481435169731021882097e-02,-1.48297082895071529096428885879172766e+00,2.25588095393283298005972851173108937e-01,-3.11653797543290855075404331556977394e-01,5.33822535109279691386319883132455882e-02,2.14820994032361092265851871352937909e-01,-2.12966475496186897056271756448914996e-01,-9.23524099528240280083633632585176411e-02,1.90767435449011033357506664830893465e-01,1.09111902797964653515677584775158714e+00,-2.81127100414473345537475727439148328e-02,-1.07845631793819932742935549306236276e+00,-3.44182581666279765538510207320643263e-01,3.72641869587326819710644025889500144e-01,-2.90092879210470768650924419070635481e-02,-2.81338890812458345485177566217699957e-01,2.88430718665681919521057008239724272e-01,-8.54182785322357263491676282316559369e-03,-8.93005690486628078694764099054737017e+00,6.82272596749331034282580377909923479e-14,3.92912532768533703299923366504397195e+00,1.40026252218625812891599901789753810e+00
7.90999999999999943156581139191985130e+01,1.45851336198589064474084068329866438e-01,-1.48221398181685549103128160279318691e+00,1.14252195618256369027604004896811960e-01,-3.37319990823631141325324339752579102e-01,9.03311963371931079261978077729237982e-02,2.03483244486436237457765280260896440e-01,-2.34562859559723629773934506904937232e-01,-6.33982123323265925411697104026316865e-02,1.83264621892050330745053611502716195e-01,1.07922534193570925690260889822012048e+00,4.31313497221719221489143354846948621e-02,-1.13780669165788130587785045175950514e+00,-1.67821364082161885197272692123424728e-01,3.66379698600772215898499916493895715e-01,-1.99108334518610353394185847708677462e-01,-1.49264209629381580536160652199778683e-01,2.90659227966049280752968160977670312e-01,-1.42845018336667698815844829579033631e-01,-9.17132265797083401359657273133052513e+00,6.88918157298693319842616639587545910e-14,4.14471759209212758438980868652509466e+00,1.27391226018926295718613051580258981e+00
7.92000000000000028421709430404007435e+01,2.50575648235714117240702793580052257e-01,-1.47430494388510045977395827938872386e+00,7.38456493762722888674611920832361325e-05,-3.45467206697041583884651667179694505e-01,1.26657955786009450080717154917848816e-01,1.75248700911030335592132480715121599e-01,-2.42955794151652629638379088647266097e-01,-3.42158021672670906345996605138116115e-02,1.62330146318919828840005992427911188e-01,1.00564819589591449268333032851667867e+00,1.15562599159189602982474428522224018e-01,-1.13666079505510422249213197509359473e+00,1.24868837263088941115762946842600193e-03,3.60082845328533997616775436381571476e-01,-3.61881533701164909720891689188204426e-01,-2.11535270798152667010460549325000143e-02,2.93009437414486998500706541897794214e-01,-2.73305910334671730398697807766436292e-01,-8.43825181035722138300769756824593060e+00,6.66928503226996333494201136782756337e-14,3.50996276178710275373083438106193031e+00,1.16252741116211141439146984627826720e+00
7.92999999999999971578290569595992565e+01,3.45429093211102701373754682913261905e-01,-1.45893634666726013033411657490567379e+00,-1.11693196543852653998820627674257404e-01,-3.38137164708099328206807727536628568e-01,1.62310055953222460489867369291024941e-01,1.32211558754875067234697546870914107e-01,-2.39578559878089088392651620326161505e-01,-4.79956809220826466376968255633383522e-03,1.29391677970297461760526395221014542e-01,8.85869188299129884811649792528236969e-01,1.92944417684307527235406629270389374e-01,-1.09426360598343753887338363985331968e+00,1.38906264544961078329289157381065284e-01,3.52621742873480560072576825217435737e-01,-4.92078007418441661094824605936708483e-01,8.38637467199702016296279615174227336e-02,2.95238041114100687285142259136142194e-01,-3.80551787834070887513807541454706701e-01,-6.86743410933348630287298419716535136e+00,6.55646212315113583248047391489338599e-14,2.72873289218513788561978205013661509e+00,1.09442383772582225647281502029809771e+00
7.94000000000000056843418860808014870e+01,4.27088474360508768469652000522975653e-01,-1.43542873596359897178171255467663827e+00,-2.18405188396919892361916460563087333e-01,-3.19027169841847004867178306164431002e-01,1.97073665207750396577082043363561265e-01,7.82829546340948055374126715982146408e-02,-2.27199823600984339641189542282480919e-01,2.47958219067503107884711450474384817e-02,8.72725516942341376939013386452479345e-02,7.46038401493688799062461594706836473e-01,2.78936586617005501868669012535683617e-01,-1.04042498811069442775745782529721302e+00,2.36779277825291015059289484264110043e-01,3.41857416595166721768606503931362257e-01,-5.79186694420457759520854611533679401e-01,1.58732046458762217850361641495948050e-01,2.96354709227025531560432661156391254e-01,-4.56536755685787748009831623453481305e-01,-5.36058671416902821071914786443812773e+00,6.59382310268576211901301642129644680e-14,2.29811089545089026427156481225057467e+00,1.01870274737172714006989554309916345e+00
7.95000000000000000000000000000000000e+01,4.94685511874297734159184987244312690e-01,-1.40274992414114725684549015213628527e+00,-3.20226037733160585702466344874857802e-01,-2.91957634554708957577345570110640289e-01,2.30457571693702928232471121945422045e-01,1.77745128610042243217500771345978767e-02,-2.08736770851605302868250743436591860e-01,5.43698329749030505951982900424499918e-02,3.90904878767023612513132438760336914e-02,6.07307007747890151110481709233307838e-01,3.76873598139897399594724953950487642e-01,-9.99630605887787677531533881238488982e-01,2.99510211126639170434456993963223501e-01,3.24315077471311783221735484801876876e-01,-6.24375288597950976349151102103307142e-01,2.06582836931352753822425394015565520e-01,2.94380046345317582924313719452013278e-01,-5.02412883276670335345776434268720727e-01,-4.49664061641859902351825439836829901e+00,6.52277813602207394411557129844838130e-14,2.14371874473867762657554288063947329e+00,9.30924502119269878872696804258137161e-01
7.95999999999999943156581139191985130e+01,5.48966130504059081733295675812473901e-01,-1.35957352937580462994884081012520009e+00,-4.19228051128264572888020870504184173e-01,-2.59976698084548064195648213362519396e-01,2.61538627751368406347655481062571058e-01,-4.53424796668221494455724185586375585e-02,-1.86545522192863960016414873002391581e-01,8.34594950893242010350893420904337680e-02,-1.23354228964601319033358295344641147e-02,4.80801870957157368492342243170643392e-01,4.89153511794620106704367822115768349e-01,-9.85405382751777602023037283341103944e-01,3.36664116859341990200063444555580861e-01,2.94760505888119374610997566615497031e-01,-6.31974622747461387504019634509283693e-01,2.34547580568320095155804104366036923e-01,2.85976373247667661520635752529114688e-01,-5.21973953815987755275477177696292867e-01,-4.25914892081978280202747555449604988e+00,6.63500335948341957052890658761134801e-14,2.08889907071787462877357594912211193e+00,8.29136291885881183977663092713387730e-01
7.97000000000000028421709430404007435e+01,5.91369474025931175940064513119718420e-01,-1.30443232123704571004579477104498192e+00,-5.18317602788895599712630241941727608e-01,-2.25170577017859290054109800771461077e-01,2.88768834362556755478507306328883999e-01,-1.07433807344699274988403436243974262e-01,-1.62256774555107885587246618664368669e-01,1.11183958794144742691269652430813061e-01,-6.44936342390367478516065451411802241e-02,3.69866821404777921890634508248045147e-01,6.15888002506485738927812912258340505e-01,-1.00120482391126378764477463856107694e+00,3.57363473948012947740712987647149418e-01,2.45922371153921587403920205092929440e-01,-6.03835845101934557837591816078284539e-01,2.49566534758843577803289295493695787e-01,2.66077042719915708226243730141143594e-01,-5.17093577478759284628570346435981022e-01,-4.55436458293931667462572931981412694e+00,6.72467474580551990519898405810509978e-14,2.02830640042785508811381454060934208e+00,7.75574871164113856456135787004541609e-01
7.97999999999999971578290569595992565e+01,6.23428756412073293326478822107312924e-01,-1.23605792837683493731102842956964263e+00,-6.20296278035248502548605387454741620e-01,-1.88820867297130570096792274653399323e-01,3.09786816997784390733194962949026440e-01,-1.64856499700655632470849398810143622e-01,-1.36885501465271825216901273133454758e-01,1.36067351740540163766836837771493859e-01,-1.14893300275268229160441226941089013e-01,2.73551023169686000758401288722551971e-01,7.52499363184068350993568344226608410e-01,-1.04150038635375447857829685100385013e+00,3.68479981109394147212487469959587074e-01,1.69017450432424274642483254735555468e-01,-5.38047431541818444547929348033348006e-01,2.56928892641527311839544575828563582e-01,2.27930806210884882970140212319074867e-01,-4.86309698852412193408722108948780162e-01,-5.38763404551186819713137765575083904e+00,6.87522091895516219764636423269848333e-14,1.86191781411593986294181237071168635e+00,7.11111999920765392730129585884931141e-01
7.99000000000000056843418860808014870e+01,6.46472551122798858694293896942746310e-01,-1.15400237482553427824157264735531815e+00,-7.26940626297274739700670739554577294e-01,-1.51638381932818648795468448037283346e-01,3.21372831954274498587137480524296425e-01,-2.13680000021457663896556522829494774e-01,-1.11005149644785437946197780648047342e-01,1.55923617858155272628138236416044083e-01,-1.60774918213369725155368268999360468e-01,1.89001630792423662494361703999831350e-01,8.86694251077734013738778141959841759e-01,-1.09114588187015780305946706401436204e+00,3.74624167753502637110457374287795045e-01,5.63475097725247243984268268632754557e-02,-4.31521677526027384201842824489277006e-01,2.60222398278980114265824422664703243e-01,1.64498906673437094432111578691870842e-01,-4.26171304952417207296973322157715605e-01,-6.65323058746475093361283370541059412e+00,6.97646191130287844618273246373146072e-14,1.46868940401764576114328495092553215e+00,6.34896980649176059694306765997248820e-01
8.00000000000000000000000000000000000e+01,6.61503815090859666497547227401133418e-01,-1.05949342505349817070591704699775308e+00,-8.38025840037371667754374165420609307e-01,-1.13965263390228899078864100157808493e-01,3.19819728593810141061637389601738978e-01,-2.49855015203583058358101559614377576e-01,-8.49003971840489454493949097198934698e-02,1.67998397049672560369578441250520861e-01,-1.99099449865623505256533495690305224e-01,1.12689862720434383499275198107359208e-01,9.97540799400760184073915221660907996e-01,-1.12568066212119469439951763782295749e+00,3.78649938508987395910374420706925837e-01,-9.29429812690685759528020376389985004e-02,-2.86256957239918842650531006406133788e-01,2.61703272196158297771541901607009624e-01,7.23188467920054294251541308524399048e-02,-3.35472118988163725795733353260590892e-01,-7.81128535871629980924524261354235932e+00,6.82184395670259614126459323553659224e-14,9.46662073797864636005847614756442690e-01,5.47510201126115844681607746053424491e-01
8.00999999999999943156581139191985130e+01,6.69161833326643370200543041580831003e-01,-9.56059067655999157200213905899650222e-01,-9.50663215670654397677867615748489481e-01,-7.59251071900533063704197086672908535e-02,3.01966671552444758636433397858869779e-01,-2.70097114362393270911782739189991483e-01,-5.86808316445547270311501973010257176e-02,1.69599904469384706772179953363637745e-01,-2.27065522824829869940301871150603747e-01,4.09173174776558396753756347888948942e-02,1.06186267277665217379429112371802560e+00,-1.11822999025430814029599397656161229e+00,3.82143538420104384032233534480837096e-01,-2.66272113560185553490188763236986033e-01,-1.16421424859918853235003394582057430e-01,2.62671370476970008711586693370347213e-01,-4.30939700813098154379010001345885652e-02,-2.21027400395660191872723014036900223e-01,-8.30190702140469272141132250908412971e+00,6.69196841048189972072354146659649491e-14,7.65144466407077898918706542621407748e-01,4.74753146619999309201034995802403661e-01
8.02000000000000028421709430404007435e+01,6.69714749874204272263803322031982472e-01,-8.49066386567785010292217135241918683e-01,-1.05975381330642945936391916190745116e+00,-3.75320889769481846128476866044835202e-02,2.66610701490250431527990661589112228e-01,-2.73189162513304067831352804811007045e-01,-3.23624939953618297761818092041305192e-02,1.59132850589260854928855728455738963e-01,-2.43061806593898915214868185267913665e-01,-3.00311118584152548010890424177700686e-02,1.06864044933185941436002130697313152e+00,-1.05405933747344428638525948261005484e+00,3.85744649864668359826241142872664782e-01,-4.38214500042222714963208978511229044e-01,5.19198501775543324440092123003581898e-02,2.63729803539177056588951583462921197e-01,-1.65787610712984769124610484414466693e-01,-9.93921928261922860633784198495961689e-02,-8.07674859781326281993329985198215581e+00,6.52061936346846560789275770390063899e-14,8.33757867806020820157298643532165660e-01,5.77782148725570518966339510798753313e-01
8.02999999999999971578290569595992565e+01,6.63059150432687488471791436287303240e-01,-7.43899454651472845204627530745388724e-01,-1.15981014578122485337429137570938163e+00,1.22244681476347731857614723686631294e-03,2.15253663415301303387754742109120945e-01,-2.60641660230066603892981499000331054e-01,-5.93018697255024688221830446175932306e-03,1.36847506290026230566204323101693395e-01,-2.47353769317475873609102435584553245e-01,-1.03874195017806919727233519274292345e-01,1.02890868039541925942407789541316898e+00,-9.40484485377612466523171594193569174e-01,3.89276060100048561525869339136295104e-01,-5.82731658345107739435160663556495499e-01,1.92905598245059155216332701081994305e-01,2.64910002843856444266588596326875343e-01,-2.76587358237378922798294637388065006e-01,1.02273553935224799326687202600479423e-02,-7.10528316377607982445852030650712550e+00,6.61618294369988824584588258862955333e-14,1.28237811913632583785901854117025424e+00,6.72170657837880234856269702260001202e-01
8.04000000000000056843418860808014870e+01,6.48718826305545799760378144816634710e-01,-6.43958178071480819907668153424133183e-01,-1.24695609823407520267463195661004635e+00,4.02869499225345489696893440113483892e-02,1.51452864798859544412224676161771612e-01,-2.35960364721395918839005409655429176e-01,2.06061221539854798226366150012482227e-02,1.04640744866738785901025209436526056e-01,-2.41828317020724155511700392310707219e-01,-1.84349655916690318265506056094805453e-01,9.68936052105862809976201913399785684e-01,-8.00036396189172618537023075359672289e-01,3.91685707322489702745703703744804220e-01,-6.86075894424747188706977715863877656e-01,2.93840187102257463268315388780867779e-01,2.65665373761941737811070572837475670e-01,-3.62969621561684187121753239083648604e-01,9.58542477997424507116453454450318115e-02,-5.80609819445036667850956746406154707e+00,6.64020657830404014059153577013226957e-14,1.75226127956119619659840091375063682e+00,7.54602647937673730559127272207461773e-01
8.05000000000000000000000000000000000e+01,6.25844220776069469129314583806981315e-01,-5.49897915109639401462329256408675381e-01,-1.31968675566644030320370178766593204e+00,7.94515143243597728815442339340792391e-02,7.94302743108458234336682425532242577e-02,-2.03157338635207424042744645797577958e-01,4.71477659903948677390831985986604387e-02,6.51779216404869858663524890753060073e-02,-2.29052137630881743256396406475213162e-01,-2.75167295766596220800948175336617834e-01,9.15066421521325863356112542868691712e-01,-6.55349125754729769381491585586767429e-01,3.90802252978808830900170006767274102e-01,-7.47853251026892087345277367059277112e-01,3.56500998048083233752148736953797931e-01,2.64734935485170502601283963849265691e-01,-4.21798019072810390543103018203898287e-01,1.55613083587639889342781733553491750e-01,-4.82524872730879172966211854145512916e+00,6.48874959526623528685392347944944998e-14,1.98203771564552471195134630613544206e+00,8.24441756334800173228743087194937673e-01
8.05999999999999943156581139191985130e+01,5.93225528861194362749619015214972995e-01,-4.60143529885587005768575160271506174e-01,-1.37836744897561760523255481026117406e+00,1.18216145422718255107030256723779895e-01,3.08476189351696128499697926972854751e-03,-1.65631457316237046390000185131748075e-01,7.34237968967729183670479498169857582e-02,2.11277579880659562155261229412863381e-02,-2.11423004884838764096456942487832685e-01,-3.79749289718432573116564364615414741e-01,8.84913664837234988187511793161253425e-01,-5.20614375118802541897274646600532186e-01,3.82911591933106177892371910456825241e-01,-7.73495873976187165078180975718588192e-01,3.90034282043080964492850441923557006e-01,2.59880803337408271838100894522083398e-01,-4.55230903443437979250889895651755950e-01,1.93900100106029708813751680328531875e-01,-4.35612981876553972959698057820787653e+00,6.49388737728022127187382778967933356e-14,2.06274821014205749910920265114738367e+00,8.99573649846674711225364733707797817e-01
8.07000000000000028421709430404007435e+01,5.49352953725422652587516411270525349e-01,-3.71846094368813318786155889060921886e-01,-1.42433730935661959476766597257738860e+00,1.55610125062428306482907600752736199e-01,-7.42098633048919538701926423942059407e-02,-1.25785811757538184881128687324735388e-01,9.88762016003874219391129862755825738e-02,-2.51100697184060703570499261242048184e-02,-1.90782581881981240958868080809252157e-01,-5.00490767548173783338284416229788471e-01,8.86574714485246488713393500546682928e-01,-4.01533946937072832201436302371588392e-01,3.62225558490168183596509177589740351e-01,-7.67205512934320994496974649955164086e-01,4.04429954444152788207506849027217645e-01,2.47540091767166562353143439094941166e-01,-4.65833076697112826700836913550620276e-01,2.16842984929946265748656153654538384e-01,-4.34832564890243644661893540614983067e+00,6.45819199967410736704647282212510476e-14,2.10289855626037016219855304779273788e+00,9.96422380408884115482705629599152312e-01
8.07999999999999971578290569595992565e+01,4.92590892916456178087013620820502986e-01,-2.81756756889576227208683679871086825e-01,-1.45920958602689022455942988636728032e+00,1.89963373792576351390152928574589820e-01,-1.49288134414185858924001282219161375e-01,-8.51157893783923270050061551495986803e-02,1.22512249650605133870710589102807481e-01,-7.12904977979194227288563310483401468e-02,-1.68383201852685600381581429640655521e-01,-6.37149751913547315588611278351226142e-01,9.20131030374976602342689348002028175e-01,-2.98431278461429413580405287705496691e-01,3.20534049828122811516685181739822519e-01,-7.28713267198079561103975837698112184e-01,4.07629217369956726894332032620083671e-01,2.22564385781171311311396295503088176e-01,-4.53887507867622799108103993033070604e-01,2.29873122086451489197670376728841341e-01,-4.80386580872411006470912298027542420e+00,6.39211114643945122193484336543742088e-14,2.18082085240940313403167926843741987e+00,1.07675641668489097047555052572915882e+00
8.09000000000000056843418860808014870e+01,4.21571066060885408596693144955941287e-01,-1.87011242435189323829804516306186950e-01,-1.48448027362570637116278306911769801e+00,2.18683035800360031361501667863958587e-01,-2.18728710857209776555816649117815358e-01,-4.44498749431520916149803073682788598e-02,1.42754002755624970777186344763283341e-01,-1.15058409306379972984185543796578932e-01,-1.45002043449244886895650123481206471e-01,-7.84069441137650506335141199826564160e-01,9.77618694456815887974521930261758691e-01,-2.08999253319165508465707948489888659e-01,2.47855795645010531720685518286963676e-01,-6.53467759238617684377408000108767003e-01,4.05061963593607129963763858483598224e-01,1.78546615922087920661637643506794279e-01,-4.17033510031110483232399812335548841e-01,2.37036894109022563971724848027613909e-01,-5.78608077446049307024367180929402821e+00,6.42886586944710416040045984289614544e-14,2.41179233194433689576071687720323608e+00,1.14530125538480185187522179830814051e+00
8.10000000000000000000000000000000000e+01,3.35900171721828338775371381751890219e-01,-8.60111812087425254284766815751304542e-02,-1.50135444051309611245758363569478250e+00,2.38207215350494597459135074662245346e-01,-2.78575679183145081743954294942594506e-01,-4.18208616735135479491684816975170374e-03,1.57389054086382042790664692622463060e-01,-1.53761932221200775332924724732120660e-01,-1.21078571865181156423311441333158109e-01,-9.26963819556920843330143236243253607e-01,1.04142391642701537590165067627692641e+00,-1.29910096870094659397834658088366277e-01,1.35625205951417306804486980781102918e-01,-5.36259453803909415585890310707892111e-01,4.00084247852492086088444706588583584e-01,1.09709489903578005229889899868171335e-01,-3.52244430809462112202193605585399572e-01,2.41084940905884108373266384916087571e-01,-7.13335004185403098730944293492939323e+00,6.49782958316482239443726438796590604e-14,2.93481775242798060214615402131350953e+00,1.20616337622842896384117265592703111e+00
8.10999999999999943156581139191985130e+01,2.37079430270951801930381845295063572e-01,2.05971849139970509286467862650705558e-02,-1.51068706518495916468451206212823634e+00,2.44459560455653862495230529568191569e-01,-3.24614359956350696832484147887948517e-01,3.55492495006949929870767700416907270e-02,1.63825970403370578232078768139426736e-01,-1.84592547790503240262941400363497590e-01,-9.68298726128672267976309921470579607e-02,-1.04277305366656287531503581154481323e+00,1.08488809561111576407656596659621386e+00,-5.75650419445530155878573731060935548e-02,-1.65154325063487443249749978102963144e-02,-3.78573816515889839782472579262973487e-01,3.94539249022238561414488953735064476e-01,1.51102738060056442545107915040590408e-02,-2.60324523692744511485962575023844632e-01,2.43764249886738868632414462718644721e-01,-8.21366521801914462042049080992001109e+00,6.55215674756839968780729970690992266e-14,3.63613011407407271492487282298739969e+00,1.26286100445938308540794469469684827e+00
8.12000000000000028421709430404007435e+01,1.29045900406191505538706748412963534e-01,1.29371052786571773711623784838877253e-01,-1.51297240319277360379060845887002319e+00,2.34051253295752307317205812344888906e-01,-3.53444718845004478998706331953639632e-01,7.47329155492503280608828915027196462e-02,1.59822584415873872291721167254260293e-01,-2.05226915124665821764486529808944521e-01,-7.23371192912079392186504127447584146e-02,-1.10811157653619740728484885607565799e+00,1.08103302757611651084263496550236663e+00,1.16285489600807696158866725185991038e-02,-1.93745797070657534851297828629037498e-01,-1.95985282057832799750373917063384193e-01,3.89181079128490311908713122354215986e-01,-9.68245087935971783258786055909520982e-02,-1.50708589997546557674664692934208209e-01,2.46083098791143737401505977724019185e-01,-8.55114367596087410205996093282010406e+00,6.62580533271286080296362487715766936e-14,3.94056115803660140893246732349027507e+00,1.31845979762411233295752508172080834e+00
8.12999999999999971578290569595992565e+01,1.74426812581661266227801938017799874e-02,2.34806090969241951603956432634926451e-01,-1.50834922222741841548180904710496780e+00,2.05803425333686110413945823021636697e-01,-3.63908234247841678882869020294716003e-01,1.13389258914153722577864789339082542e-01,1.44444707625990035702482092405477135e-01,-2.14721080956665305329361134269493292e-01,-4.76100766693246189274588843637401079e-02,-1.11472304094952984717242442557309835e+00,1.01809029732486483888567857293005288e+00,8.11827436246648814604186345883519118e-02,-3.68229169354116988088057329674342825e-01,-1.62317099845086103135064067709991354e-02,3.83910879338625575708605113107136024e-01,-2.09258337482728615684549047361206699e-01,-4.06724549572063324478954953405104031e-02,2.48480792439934949533407221900575900e-01,-8.10688022205273040032835751844686456e+00,6.50232471317982456416419143778494700e-14,3.50670393267391927770546058164009474e+00,1.39783999194079372780688433471092433e+00
8.14000000000000056843418860808014870e+01,-9.24024169356544851004123390576692478e-02,3.31367097415769528733296886946866576e-01,-1.49661013048012539360275146360753814e+00,1.61407626440473649919841660715691843e-01,-3.57667425179289264275057059609105761e-01,1.51489248738813766193716211131451964e-01,1.18521203810859194584223571776341783e-01,-2.13912711829735264672543030762313379e-01,-2.26399419811238183289406181700983910e-02,-1.07688596316781657364945412805123631e+00,9.06932486655000809137843935108802974e-01,1.54503476512815637685282974887740000e-01,-5.13157172954033325842577657152994869e-01,1.34770854328600868926977100254025674e-01,3.77836318625432434222641933560763225e-01,-3.05492440647923085165370521985118585e-01,5.31511170723612439081426412355696920e-02,2.50891323575561842658190559948407680e-01,-6.91793928505353572511182846938027069e+00,6.52445589483837859833910080181099312e-14,2.80572522289995721939177890894479561e+00,1.47807454403012560949894874602786187e+00
8.15000000000000000000000000000000000e+01,-1.97354311205068433675724330065084829e-01,4.15378573711641937766148821648486511e-01,-1.47721471250658386677508590235182093e+00,1.04620769111711033210113784473569931e-01,-3.38317921675541618685191322031613002e-01,1.88871602563828735043137569968115783e-01,8.41839546200907060518754001405898572e-02,-2.04909461564381158771456330177862432e-01,2.54905694429056443939870195288893918e-03,-1.02151875051254365822878346689450466e+00,7.71240899570125053664375792011950317e-01,2.34827850942418477738080456827860267e-01,-6.15082681557652292045802561638310486e-01,2.45355009244676685207632746485803324e-01,3.69177672312975584145211191814300687e-01,-3.76886300921813990149190461743746623e-01,1.22730472279097748162828759644877092e-01,2.52705828642716243387324381297727662e-01,-5.60340435036231754306612629079609178e+00,6.46669159297826017973976765405499968e-14,2.34611675579418928652881261086671116e+00,1.52609553688784361397880216134166128e+00
8.15999999999999943156581139191985130e+01,-2.96949851808629805642370113222417344e-01,4.85528542208832733751870311294491900e-01,-1.44931414040021330350895610389057361e+00,3.98464868592013765987589481295778498e-02,-3.09871148495388825983385498506625615e-01,2.25144111636185596682245802959155359e-01,4.39912306632585984772791144841256498e-02,-1.90152324082884989495337275051896032e-01,2.78396434196265028749537815550729540e-02,-9.73110780953928297546801426745990494e-01,6.32620546064904424707795730878700478e-01,3.25040234889023746012678477812596754e-01,-6.73510827007983901496063995443657353e-01,3.17907925189634265928380148536057972e-01,3.55052901818349612874725223569392665e-01,-4.22973313531236524079698740075262296e-01,1.68879190110763361211545606589144586e-01,2.52644123420473164269115812684975925e-01,-4.74460419669100885720069982198765501e+00,6.54774404072687673905977512219565589e-14,2.15703814745201956393504315677570952e+00,1.57944334660254160037837465022503070e+00
8.17000000000000028421709430404007435e+01,-3.92714844826033570751402503816016128e-01,5.42239843393078376208106788460627208e-01,-1.41180544856705519357095468551319156e+00,-2.87923518842359979860643444921625442e-02,-2.75703212417420486632934090110947427e-01,2.59560014301654629646176907357252131e-01,3.29883283890329001037105232726885793e-04,-1.71741361921810229004954204338687124e-01,5.29450286379200119978905691649490060e-02,-9.46530392963541636018843831987471289e-01,5.03843887651334023106686110963454128e-01,4.27236505312207486085830502969324477e-01,-6.93218459903135190672122023805093797e-01,3.61457857022622055834520352579682978e-01,3.31210602880513112144643047887203092e-01,-4.46816871275958410591334357134422144e-01,1.96805652696763395143496861609202995e-01,2.48561218579195016848800174724077339e-01,-4.40130739454016584044637738770688884e+00,6.61668711689397141111825200606123934e-14,2.09215110425905454560132292691587855e+00,1.66292562439387314019443419756636986e+00
8.17999999999999971578290569595992565e+01,-4.87168022923117983178679395417038061e-01,5.86791719144495997486569662198070018e-01,-1.36344914622138841513693516269969173e+00,-9.76380477069637516435013798728520567e-02,-2.38223799337457327420930428211650307e-01,2.90871297044419221821169501010678976e-01,-4.47200562338059672746141664516998568e-02,-1.51204013479392387758979171598269268e-01,7.73126197131984671646446571806440173e-02,-9.47056627266874007500682365482190329e-01,3.89743154200924119223647741490215503e-01,5.41863473065949761450707405937282046e-01,-6.78033015715664041108614899869504354e-01,3.85607220181103478860029340841995035e-01,2.91875795534560539555626935689301206e-01,-4.51019831364559194464953632067473461e-01,2.12306174352748117204258777548595498e-01,2.37263657011811078661657533717735721e-01,-4.44122043168958069436769164894940332e+00,6.61955773321577428521912932205810265e-14,2.05257811359806602961244005807753908e+00,1.75418852173818425608783177311534352e+00
8.19000000000000056843418860808014870e+01,-5.82951477433203150288674339824944555e-01,6.20681117395264897296959289871677662e-01,-1.30310008996207216055212434101547262e+00,-1.63260323607092494727989518711992321e-01,-1.98971282760416873368452041521735688e-01,3.17186056367507508582738473331938661e-01,-8.92378379903506050914698927787353596e-02,-1.29535584374044520830010906776810228e-01,1.00016972364395238189609967757906623e-01,-9.72107914313080711552491306014043090e-01,2.90350201385779395693260521469877736e-01,6.66307712927301189032903566489471370e-01,-6.28607587202143059101260849526580084e-01,3.97990747051030855964513711382220697e-01,2.30066840151112180443788514806151371e-01,-4.36068217962480636931705891535354041e-01,2.20095229088882933153635362339895181e-01,2.14522988873597705179033208394316040e-01,-4.76412631649184348248127207625657320e+00,6.51616595486199696169735666625443621e-14,1.97927758207455038043634854168124893e+00,1.85053134694687869640981917018836970e+00
8.20000000000000000000000000000000000e+01,-6.82091974564751928754033578757783968e-01,6.45277750780490863204143310543680535e-01,-1.23010122621574936070874361780471630e+00,-2.22167576424650488963528673196235072e-01,-1.58839015871350374610007846658044814e-01,3.35906042295999001789392653124524529e-01,-1.31250431496188969628188794348798638e-01,-1.07329567107074874914192614029981297e-01,1.19678548603263956947588425652827107e-01,-1.01199822122344122196440166046396905e+00,2.03411313489912827031800760275172357e-01,7.93136907733528268106273682134102641e-01,-5.43462345626835652185155749368461519e-01,4.03909285888461837897962576323534879e-01,1.39003059738373791594234549706718672e-01,-4.00613326920229541530158911960874364e-01,2.23507477517405710045308581509690518e-01,1.75655849402823832885813009650041267e-01,-5.28773838707873700126782523511792533e+00,6.50169140138530718460094135934120711e-14,1.81282541657990148936188987574113797e+00,1.94641947859235101979183386359335466e+00
