x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
8.27999999999999958255614274094114080e-01,1.04757093359675390635527384409714116e+00,-2.16941443478496138693572286280806978e-01,-8.30629490118257767661701557816334179e-01,1.40464803278096896235930036978646512e-01,1.87525139612351637832828093540651365e-01,-3.27989942890448534068758130519297878e-01,-2.31275200772769709801822909696274181e-01,1.00653299006781588778744296309286657e+00,-7.75267789295046132475357827962175385e-01,4.64823440106467600408188368541663527e-01,-7.53606048798065545849779292332602314e-01,2.88792608691597899931328698356521882e-01,3.77334830048425828863400965929031372e-11,1.94540831836228225966482283950174563e-10,1.30326471926400966339087972301058471e+00
8.28999999999999959143792693794239312e-01,1.04733922002121672802450921515218818e+00,-2.15935190944852563436588617779584490e-01,-8.31404029076364164587920597372603783e-01,1.40929602622819657611530744980622162e-01,1.86771018825524671188538575284874619e-01,-3.27700621448344328800069320265496781e-01,-2.32158806003972994320558715241815447e-01,1.00596556592146902568740234076486266e+00,-7.73816759917495985856581400088630407e-01,4.64781832683839049852982715025123483e-01,-7.54627999267288903006749064523529073e-01,2.89856166583449807643504124063988541e-01,3.73839847966905836074147373437881470e-11,1.93686633757643877184755631333189583e-10,1.30395978328285511160800069774268195e+00
8.29999999999999960031971113494364545e-01,1.04710662227274726555045392101866117e+00,-2.14929505365586821876041797986151338e-01,-8.32177116907160443674412123032509740e-01,1.41394360109481287777946272622283331e-01,1.86015878664199042715733488494460319e-01,-3.27410238773680330493679761116743602e-01,-2.33043547231116109750313397653393771e-01,1.00539908497061770044190010477362693e+00,-7.72365537739501545181324481685816163e-01,4.64739723310669066518325833147865745e-01,-7.55644798592582201124022296592933092e-01,2.90915075281913089095434238010650587e-01,3.70352637446558219380676746368408203e-11,1.92831280121092896061517145129439052e-10,1.30465122347243633882385438482742757e+00
8.30999999999999960920149533194489777e-01,1.04687313921356896979506824036708479e+00,-2.13924385786546221652466924407574950e-01,-8.32948753427022748142601315959509938e-01,1.41859075234107226397932904570813158e-01,1.85259724277117068073946184063883771e-01,-3.27118799511224294471879088634696977e-01,-2.33929428014690652693909116131979486e-01,1.00483356911143882410799390896877077e+00,-7.70914141096748125903822567402374567e-01,4.64697107935507045973605039248766819e-01,-7.56656451587172318242854284846531192e-01,2.91969343651665226758987020163347516e-01,3.66890962055776981287635862827301025e-11,1.91974385740586405149596214143334453e-10,1.30533904574547587884580934769473970e+00
8.31999999999999961808327952894615009e-01,1.04663876970234699102716983841688448e+00,-2.12919831231736572972209699016634899e-01,-8.33718938470610418054960139400249771e-01,1.42323747488661212948813128879250274e-01,1.84502560808178028231006556877977572e-01,-3.26826308296839241179819685757227846e-01,-2.34816451910796242802001711849495479e-01,1.00426904013072135325563587563276592e+00,-7.69462588219925064943371938348853243e-01,4.64653982486392023025321430147336582e-01,-7.57662963123715471988161316368360505e-01,2.93018980637323403452577660786607018e-01,3.63421515103823367098812013864517212e-11,1.91118165435560449770223852749509759e-10,1.30602325602119595515659966622479260e+00
8.32999999999999962696506372594740242e-01,1.04640351259419260090735508328267524e+00,-2.11915840703431662173816948199277352e-01,-8.34487671890760938733538135083397886e-01,1.42788376361024742744246903873205955e-01,1.83744393396379298305058473987896348e-01,-3.26532769757404041049305377861102352e-01,-2.35704622471080408827249282493609651e-01,1.00370551970569645232898082310650918e+00,-7.68010897234615997991469315178482816e-01,4.64610342870785415657912371925327773e-01,-7.58664338133181540124119362211651287e-01,2.94063995262396078955944764851906754e-01,3.59989815734707008232362568378448486e-11,1.90262330316523371838022102551273582e-10,1.30670386022481643806258944096043706e+00
8.33999999999999963584684792294865474e-01,1.04616736674066767488155775900613099e+00,-2.10912413182282890991484165675097692e-01,-8.35254953558384783890073593331033104e-01,1.43252961334976455636906815221486715e-01,1.82985227175758590024135047476193262e-01,-3.26238188510735045661041862697679977e-01,-2.36593943242677884625819422778017323e-01,1.00314302940387592024586333309914187e+00,-7.66559086161197990109781684886707835e-01,4.64566184975503643247222906745807013e-01,-7.59660581603742515449501898128579507e-01,2.95104396628238826692016765948355589e-01,3.56594753725403279531747102737426758e-11,1.89404954453530784117137907570683337e-10,1.30738086428705546637729639769531786e+00
8.34999999999999964472863211994990706e-01,1.04593033098978923557530922662053136e+00,-2.09909547627429073300108646224074333e-01,-8.36020783362360162275200580396457316e-01,1.43717501890171457277374302698023944e-01,1.82225067275337303637484610743186509e-01,-3.25942569165508760914858913441210501e-01,-2.37484417768149311080658040454322496e-01,1.00258159068289878465133901428727613e+00,-7.65107172914749428060418748398536822e-01,4.64521504666650621140688449082845967e-01,-7.60651698579665157735435173995084408e-01,2.96140193913014491084484499477821536e-01,3.53207463277271926926914602518081665e-11,1.88546519329068783416534531802224670e-10,1.30805427414363273364017459243768826e+00
8.35999999999999965361041631695115939e-01,1.04569240418603405778479805025064719e+00,-2.08907242976606381222109795684038952e-01,-8.36785161209427676562688254566608044e-01,1.44181997502120572806683258171380159e-01,1.81463918819064985050832200237888340e-01,-3.25645916321185557857515458409268548e-01,-2.38376049585419339904168216159028675e-01,1.00202122489038596818633052600908808e+00,-7.63655175304966582771900084415642407e-01,4.64476297789550133728466635032638259e-01,-7.61637694160207904020767841286338223e-01,2.97171396370657724782038980819283107e-01,3.49814621714017448539379984140396118e-11,1.87688373094098440801309114430457391e-10,1.30872409573477721522749561700038612e+00
8.36999999999999966249220051395241171e-01,1.04545358517034333566487783697298177e+00,-2.07905498146258432571837210151110700e-01,-8.37548087024084903093040626821870969e-01,1.44646447642169532862076762900733340e-01,1.80701786925764883897135456489746641e-01,-3.25348234567934416759212219390479884e-01,-2.39268842227714135261190191832058930e-01,1.00146195326380293109524546538908497e+00,-7.62203111036088750323793048122609231e-01,4.64430560168678088160270213666668044e-01,-7.62618573498522097203423407070959822e-01,2.98198013329843963532890967969874825e-01,3.46439543719156972656492143869400024e-11,1.86829167597658685206364516270821691e-10,1.30939033500473578364164950471604243e+00
8.37999999999999967137398471095366403e-01,1.04521387278012741271823951895950686e+00,-2.06904312031646511709074578962419968e-01,-8.38309560748480901009164939997086703e-01,1.45110851777478091777712883279173287e-01,1.79938676709080608195139405008768209e-01,-3.25049528486558699972852288287941448e-01,-2.40162799223498269136435120449570324e-01,1.00090379693033019447664981161586488e+00,-7.60750997706831879829952465731877747e-01,4.64384287607594650893508375067352429e-01,-7.63594341800557591500088899845132830e-01,2.99220054192962895096318299343363496e-01,3.43082229292690499278251081705093384e-11,1.85970684324948074824864814102914459e-10,1.31005299790128826309398846206022426e+00
8.38999999999999968025576890795491636e-01,1.04497326584927057519404851441566938e+00,-2.05903683506959915968846137268475692e-01,-8.39069582342310659225202377147193596e-01,1.45575209370999077864256622706416460e-01,1.79174593277423871190140668144593684e-01,-3.24749802648422949054397290851010096e-01,-2.41057924096411006353807605423734824e-01,1.00034677690674164847839644227197047e+00,-7.59298852810330596614326611413818746e-01,4.64337475888876269289543857603087246e-01,-7.64565004323972791991545838238881902e-01,3.00237528435096477191739755201377799e-01,3.39758221556962780596222728490829468e-11,1.85111960310994416038883479937764405e-10,1.31071209037526203999846075021196157e+00
8.39999999999999968913755310495616868e-01,1.04473176320813590950844811817755036e+00,-2.04903611425426419930425320763007415e-01,-8.39828151782709489578022797414543038e-01,1.46039519881457375653527679222847504e-01,1.78409541733923325914827250781114751e-01,-3.24449061615380701568354930003962254e-01,-2.41954220365201975138357259792763581e-01,9.99790914099290549752733024552928470e-01,-7.57846693734088529104113539325748081e-01,4.64290120774047580506420543299547759e-01,-7.65530566377049184127018632202820545e-01,3.01250445603001558110335863468855833e-01,3.36473071627096942393109202384948730e-11,1.84252417776814392677664596981988752e-10,1.31136761838005266866957754245959222e+00
8.40999999999999969801933730195742100e-01,1.04448936368357022430344806974991126e+00,-2.03904094619422849884115793329796808e-01,-8.40585269064147374419332276420114448e-01,1.46503782763328839996637932807450584e-01,1.77643527176374482952853947614353045e-01,-3.24147309939703322949491880421803628e-01,-2.42851691543666219094929524929207558e-01,9.99236229303603112517557723251740631e-01,-7.56394537759936847912365972888115879e-01,4.64242218003513209968314025140669901e-01,-7.66491033317610407728243644146981852e-01,3.02258815314097152249667393571894902e-01,3.33190142143280354503076523542404175e-11,1.83393453021617685487201630819595874e-10,1.31201958787114603133261425682576373e+00
8.41999999999999970690112149895867333e-01,1.04424606609890903776485150021995104e+00,-2.02905131900585760950006753141794308e-01,-8.41340934198323276814844747078156824e-01,1.46967997466819141906348934743369806e-01,1.76876554697190706833934309692681255e-01,-3.23844552164009848740283244436051060e-01,-2.43750341140578626460942851286001682e-01,9.98682743204579597616865780281426269e-01,-7.54942402064000925645660703561007490e-01,4.64193763296489461724208818065329754e-01,-7.67446410551945928712686273883478687e-01,3.03262647255456421478215230383731980e-01,3.29923866004833143961150199174880981e-11,1.82533477153200174997915810268783139e-10,1.31266800480564382880288576416205615e+00
8.42999999999999971578290569595992565e-01,1.04400186927398163082402434197642626e+00,-2.01906722059922209398481287731713130e-01,-8.42095147214059421425543054244713132e-01,1.47432163437842546036708449107395768e-01,1.76108629383355286436666520729877393e-01,-3.23540792821197832473374969837273161e-01,-2.44650172659627732474105149277060185e-01,9.98130476376302804036247056206847520e-01,-7.53490303716675026051879681495370237e-01,4.64144752350935903040913504414504284e-01,-7.68396703533739360445584909365209045e-01,3.04261951182803411894409179516287808e-01,3.26658700089410558575764298439025879e-11,1.81673645729528493551318968916316099e-10,1.31331287514179329001251517183845863e+00
8.43999999999999972466468989296117797e-01,1.04375677202511616687247876649415974e+00,-2.00908863867920612817762744971681315e-01,-8.42847908157195554054716021522478232e-01,1.47896280118000619695386661189408418e-01,1.75339756316374574724050878777657614e-01,-3.23236036434375194419437539967066129e-01,-2.45551189599348890679299301168993494e-01,9.97579449281953867407766943402459644e-01,-7.52038259682604931218205416799049438e-01,4.64095180843486845608492186377276181e-01,-7.69341917763001485332405104334247163e-01,3.05256736919514594213650692522553932e-01,3.23414628411455851164646446704864502e-11,1.80813140230376276572173557971569153e-10,1.31395420483851843584943708265200257e+00
8.44999999999999973354647408996243030e-01,1.04351077316514487862242626344668644e+00,-1.99911556074661690869204102627516198e-01,-8.43599217090483187753222160819170143e-01,1.48360346944560873286527380479033383e-01,1.74569940572232193086689142582356674e-01,-3.22930287516793066373216523061390105e-01,-2.46453395453056808982317664652531624e-01,9.97029682273735270132404518652230182e-01,-7.50586286820678415639824628565281845e-01,4.64045044429382725769520207801750005e-01,-7.70282058785008025976965071962892271e-01,3.06247014355625254697182638726725312e-01,3.20190540747944396571256220340728760e-11,1.79952634731224059593028147026822208e-10,1.31459199985495622797770920442417264e+00
8.45999999999999974242825828696368262e-01,1.04326387150340932275065655471865267e+00,-1.98914797409929479466343927678859983e-01,-8.44349074093479843284312627039792788e-01,1.48824363350435332084357790805637118e-01,1.73799187221344295519968953334844865e-01,-3.22623550571779627604326744140481934e-01,-2.47356793708777446241611121348372670e-01,9.96481195592800967857147331859216423e-01,-7.49134401884023476105273985076426944e-01,4.63994338742401386217267264084237255e-01,-7.71217132189242213956059230221908147e-01,3.07232793446840782228529740703253986e-01,3.16985326875851569639053195714950562e-11,1.79090395895121894101614985701926936e-10,1.31522626614999404992545350978616625e+00
8.46999999999999975131004248396493495e-01,1.04301606584576570296731561288968647e+00,-1.97918586583322411308954775905409059e-01,-8.45097479262443291658360836984277223e-01,1.49288328764159039240262404385579488e-01,1.73027501328515887814117938526421496e-01,-3.22315830092674927054380342912001032e-01,-2.48261387849179265172741601220564440e-01,9.95934009369193537167567913432777854e-01,-7.47682621520014226484564086777796750e-01,4.63943059394789261641974813327801557e-01,-7.72147143608342202998969425768111359e-01,3.08214084213552895846732387005892752e-01,3.13786774341906493646092712879180908e-11,1.78229216320489141589921005164900085e-10,1.31585700968181207315410574665293097e+00
8.47999999999999976019182668096618727e-01,1.04276735499459026215538958654171540e+00,-1.96922922284364455798381133621555905e-01,-8.45844432710225806357008452920159108e-01,1.49752242609868489928523230096634731e-01,1.72254887952898196889849895554527619e-01,-3.22007130562766686818373125651162350e-01,-2.49167181351503837323790466202961278e-01,9.95388143621788249494950243674481311e-01,-7.46230962270284366660897552037103224e-01,4.63891201977192470838830219068188583e-01,-7.73072098717053372109917614692738723e-01,3.09190896739860855760825170190133331e-01,3.10601544484256919531617313623428345e-11,1.77367458966873072907471107834490460e-10,1.31648423640742784357371419901028275e+00
8.48999999999999976907361087796743959e-01,1.04251773774878474423095138304812205e+00,-1.95927803182616311455389870222202386e-01,-8.46589934566168432775561512825919565e-01,1.50216104307279996538459142533890509e-01,1.71481352147947085367407487496372437e-01,-3.21697456455227081905866630030262849e-01,-2.50074177687495795863581030508341303e-01,9.94843618258243976389513686718292309e-01,-7.44779440570748135015670430775534197e-01,4.63838762058587817826050391793995916e-01,-7.73992003231185562933377971933831237e-01,3.10163241172597699597065354705418272e-01,3.07429637302902847295626997947692871e-11,1.76505605316759784863228557705183705e-10,1.31710795228224442077191724820295349e+00
8.49999999999999977795539507496869192e-01,1.04226721290378192637849297968986029e+00,-1.94933227927786644056522556399643671e-01,-8.47333984975995282321970423290216423e-01,1.50679913271667984823263413677861403e-01,1.70706898961382506413119914806192944e-01,-3.21386812233050491236383328484054299e-01,-2.50982380323332131908224246635094658e-01,9.94300453074960831477717251002401221e-01,-7.43328072751628654059230778932889755e-01,4.63785735186213704556675962914358722e-01,-7.74906862906575294436324258711937987e-01,3.11131127720361544369386070363162359e-01,3.04296587927410655538551509380340576e-11,1.75641440550713232135962340402345848e-10,1.31772816325960051564436525950441137e+00
8.50999999999999978683717927196994424e-01,1.04201577925155122231994917992546433e+00,-1.93939195149843363799532091803822657e-01,-8.48076584101707858520417088121641676e-01,1.51143668913843220918439722813439491e-01,1.69931533435148993865127716238934733e-01,-3.21075202348992214783567439052374272e-01,-2.51891792719550830095194659495041483e-01,9.93758667757044454601739947741899156e-01,-7.41876875037493578996283062812440720e-01,4.63732116885500957843246342692242031e-01,-7.75816683538052996768028337771901281e-01,3.12094566652551993414519769645242297e-01,3.01163538551918463781476020812988281e-11,1.74779105418113847282756526278553447e-10,1.31834487529032662322947544453199953e+00
8.51999999999999979571896346897119656e-01,1.04176343558060435728031745484383218e+00,-1.92945703459124934902892338641783937e-01,-8.48817732121479422377425116202048535e-01,1.51607370640130969145374075295132059e-01,1.69155260605377182598667775676911485e-01,-3.20762631245508151744041850972043544e-01,-2.52802418330978839097891640377264389e-01,9.93218281878276843832746444463188921e-01,-7.40425863547297959224592578651507675e-01,4.63677902660003573150479516945707281e-01,-7.76721470958415304957031521057681111e-01,3.13053568298411686296289778677556925e-01,2.98050473190869524842128157615661621e-11,1.73917925843481094771062545741526596e-10,1.31895809432230071145397687359945849e+00
8.52999999999999980460074766597244889e-01,1.04151018067600111531709365913717231e+00,-1.91952751446451711138575611591425369e-01,-8.49557429229549404178518047545746652e-01,1.52071017852349080518253322617090279e-01,1.68378085502346354051247263293958371e-01,-3.20449103354695434569500585911048746e-01,-2.53714260606659372757441221802483955e-01,9.92679314901093641256185700386684024e-01,-7.38975054294434222988482253149783211e-01,4.63623087991329377947421271812417455e-01,-7.77621231037402451916460564547646508e-01,3.14008143046073028458777067300812149e-01,2.94956281621239213563967496156692505e-11,1.73055301821390051832478773221042807e-10,1.31956782630001012712739338894607499e+00
8.53999999999999981348253186297370121e-01,1.04125601331935515968507473264315080e+00,-1.90960337683237290891285941418153538e-01,-8.50295675636117868793788791224997169e-01,1.52534609947786011875250773924693363e-01,1.67600013150448001789153038023727012e-01,-3.20134623098234013664403811948420375e-01,-2.54627322989778537492349178635727341e-01,9.92141786176567778646860018109086650e-01,-7.37524463186789195644248614038942646e-01,4.63567668339070617347259858931873398e-01,-7.78515969680680799053028337221897241e-01,3.14958301341610136195506252855606794e-01,2.91876522950929029320832341909408569e-11,1.72192388909807350808517042303867631e-10,1.32017407716411439011494621809106320e+00
8.54999999999999982236431605997495353e-01,1.04100093228883992691242693627633454e+00,-1.89968460721599885431103294767157560e-01,-8.51032471567240041481323641509176787e-01,1.52998146319178775557646114669864041e-01,1.66821048568150411959030330643112390e-01,-3.19819194887329187516676445312976383e-01,-2.55541608917591281630529006414469855e-01,9.91605714944399389383570852913025154e-01,-7.36074106026808062242779621064138393e-01,4.63511639140734464800127093704837268e-01,-7.79405692828830541611914455455727757e-01,3.15904053688096031301525136316473584e-01,2.88826740302283724304288625717163086e-11,1.71329090812235772337384700191103937e-10,1.32077685285101353862557971297064796e+00
8.55999999999999983124610025697620586e-01,1.04074493635919459526828166596347056e+00,-1.88977119094473694180022951915029973e-01,-8.51767817264720901088258714048440492e-01,1.53461626354690819563330896811075361e-01,1.66041196767964253431708593362764685e-01,-3.19502823122655072995039490173840047e-01,-2.56457121821346662292201853017088513e-01,9.91071120332911893197525455507932905e-01,-7.34623998511565185395061377056427536e-01,4.63454995811673460641728696586363716e-01,-7.80290406456338624739327760693067230e-01,3.16845410644665118587336838672286657e-01,2.85824697243697301018983125686645508e-11,1.70464059377714245353984607698191917e-10,1.32137615929241669654459201410645619e+00
8.56999999999999984012788445397745818e-01,1.04048802430173012830650037823422323e+00,-1.87986311315720280846152843382502618e-01,-8.52501712986009847460347534851720517e-01,1.53925049437889838103972635222537230e-01,1.65260462756409172410040461106154471e-01,-3.19185512194299010514013096328691748e-01,-2.57373865126212425436202035470127761e-01,9.90538021359054160605106479206378819e-01,-7.33174156232841689658642218301834249e-01,4.63397733745015881338568532208865058e-01,-7.81170116570596905106970074752375409e-01,3.17782382825580978258139317109093445e-01,2.82788237271347497880924493074417114e-11,1.69600568687148228159266959987633965e-10,1.32197200241491708005980854068184271e+00
8.57999999999999984900966865097871050e-01,1.04023019488433539417464558182062908e+00,-1.86996035880239944392347918386735951e-01,-8.53234159004095449782297663433893126e-01,1.54388414947725512497970438432539392e-01,1.64478851533981386238238982759932468e-01,-3.18867266481706898736209421192471812e-01,-2.58291842251198894666324344056935427e-01,9.90006436928408664143798431943826438e-01,-7.31724594677209723967211862452474106e-01,4.63339848311596042308856474599819694e-01,-7.82044829210905591817904296217654302e-01,3.18714980899309503998785596183417799e-01,2.79787304435785699752159416675567627e-11,1.68737559479068307773512576271561659e-10,1.32256438813956722633236040564952418e+00
8.58999999999999985789145284797996283e-01,1.03997144687148336138160613355563188e+00,-1.86006291264083078898802921962324905e-01,-8.53965155607400282482803211593306878e-01,1.54851722258507182334233523291847480e-01,1.63696368095122271117035755832138056e-01,-3.18548090353629453451269279123985536e-01,-2.59211056609082164378520779020811486e-01,9.89476385835205523809765604628086081e-01,-7.30275329226123313920982600172857834e-01,4.63281334859884537236921140196290699e-01,-7.82914550447481999201530238172585975e-01,3.19643215587597416454346872541878468e-01,2.76794143161396277719177305698394775e-11,1.67873105823530096960868400572032414e-10,1.32315332238145910714877118152799085e+00
8.59999999999999986677323704498121515e-01,1.03971177902423737172175215369885030e+00,-1.85017075924561516471581915724161535e-01,-8.54694703099675855250170237974688669e-01,1.55314970739881446844751320729193002e-01,1.62913017428187938396925394968307837e-01,-3.18227988168069385241676715697500839e-01,-2.60131511606326592813997613660264310e-01,9.88947886762342354386523153200785104e-01,-7.28826375156015716062263314106103985e-01,4.63222188715918416838089905075728977e-01,-7.83779286380474643006534897092537437e-01,3.20567097664556180658182766582391555e-01,2.73838729469844111008569598197937012e-11,1.67008941057483544233602183269194557e-10,1.32373881104930690710830276657361537e+00
8.60999999999999987565502124198246747e-01,1.03945119010025749105793767226188422e+00,-1.84028388300359847441223373895218025e-01,-8.55422801799897643616714298366666581e-01,1.55778159756809696426900584658236466e-01,1.62128804515419794090796899373610978e-01,-3.17906964272229490517697484031847445e-01,-2.61053210643006590567581719275165642e-01,9.88420958281409822656075681070985257e-01,-7.27377747638403186578231736361402902e-01,4.63162405183231310070552689804399434e-01,-7.84639043138982710414852017493318931e-01,3.21486637955751354834037102254502543e-01,2.70864441986873316636774688959121704e-11,1.66145450366917527038884535558636605e-10,1.32432086004503313247937512642238289e+00
8.61999999999999988453680543898371980e-01,1.03918967885380693867012755764546643e+00,-1.83040226811646712187412865224348736e-01,-8.56149452042160226482714692421117786e-01,1.56241288669545574259451382870619463e-01,1.61343734332916076217366932288148764e-01,-3.17585023002461650476818315158768275e-01,-2.61976157112727700085120965846731286e-01,9.87895618852722822796557373063961257e-01,-7.25929461739995077201174181782812874e-01,4.63101979542783490830696194906792899e-01,-7.85493826880080933226876574288112228e-01,3.22401847337297396885918153946902472e-01,2.67930122532789027900435030460357666e-11,1.65279744856915464522935873473444680e-10,1.32489947526335782868045498616993427e+00
8.62999999999999989341858963598497212e-01,1.03892724403575859588089928255467347e+00,-1.82052589860186059017250594146961229e-01,-8.56874654175572536863648688407712045e-01,1.56704356833612367959290495139414232e-01,1.60557811850604364558010727566920618e-01,-3.17262168684216732517301222706334850e-01,-2.62900354402546961668160327604527571e-01,9.87371886825357178593538012756872142e-01,-7.24481532422810171415115459717927618e-01,4.63040907052891893208784851595870365e-01,-7.86343643787849892508466674279130303e-01,3.23312736734957953789419597248843081e-01,2.64995803078704739164095371961593628e-11,1.64415194904880034348499044975018306e-10,1.32547466259139068434080854785861447e+00
8.63999999999999990230037383298622444e-01,1.03866388439360159467355956721548314e+00,-1.81065475829448362615848077744315428e-01,-8.57598408564153232057711489471167805e-01,1.57167363599780331228977990776823864e-01,1.59771042032215057381820202937228845e-01,-3.16938405631995388610798193714052709e-01,-2.63825805892892561488696231966533128e-01,9.86849780437191781425505786402825668e-01,-7.23033974544299174426547329001875587e-01,4.62979182949160078422676974226898779e-01,-7.87188500072411781943657838802379108e-01,3.24219317123251658010718639141063471e-01,2.62074806300915952306240797042846680e-11,1.63551126435330700983025480471077579e-10,1.32604642790822624398572315840283409e+00
8.64999999999999991118215802998747677e-01,1.03839959867144798702312082067954896e+00,-1.80078883084721797678856888666127054e-01,-8.58320715586726189344263932013421808e-01,1.57630308314043935448391029812198311e-01,1.58983429835255809666992768005146941e-01,-3.16613738149299745115383797817345300e-01,-2.64752514957482757101459908746074506e-01,9.86329317814956073327348568513504657e-01,-7.21586802857473270715626434333013342e-01,4.62916802444408156588502729506775992e-01,-7.88028401968971656103538126757771415e-01,3.25121599524563454004773171816578518e-01,2.59180454875718169205356389284133911e-11,1.62686095000809173999625387978165559e-10,1.32661477708454289548001270304666832e+00
8.65999999999999992006394222698872909e-01,1.03813438561003949566490248853316705e+00,-1.79092809973223362427052859072099745e-01,-8.59041575636816133237849629461067403e-01,1.58093190317599051166888656324662416e-01,1.58194980210986927320955125434068668e-01,-3.16288170528585978487843781758731180e-01,-2.65680484963244075925919297475765403e-01,9.85810516974282784788680582557399076e-01,-7.20140032011038663352499059647217008e-01,4.62853760728602666528897847434238029e-01,-7.88863355736864188821408619992335134e-01,3.26019595008261476782248547123680248e-01,2.56299426126815887982957065105438232e-11,1.61822989496232034252078351463196124e-10,1.32717971598220407791757224913453683e+00
8.66999999999999992894572642398998141e-01,1.03786824394675434703005781737720360e+00,-1.78107254824209946793261826366959903e-01,-8.59760989122544400236795991010243789e-01,1.58556008946820059455652960100848526e-01,1.57405698104397711876940914199619979e-01,-3.15961707051217771332593874300468457e-01,-2.66609719270228782155021786809369492e-01,9.85293395819765837306353415837613446e-01,-7.18693676549537009641069403593827001e-01,4.62790052968786416861486772612698879e-01,-7.89693367658605965857200100219940765e-01,3.26913314689819503485451102172824836e-01,2.53450593845627736300230026245117188e-11,1.60957958061710507268678258970284103e-10,1.32774125045386348631382134044542909e+00
8.67999999999999993782751062099123374e-01,1.03760117241561418708187706741087533e+00,-1.77122215949089340161708563952956720e-01,-8.60478956466524846920168503457918710e-01,1.59018763533236893083125907800393243e-01,1.56615588454183750121056156927853872e-01,-3.15634351987420643204182064728247164e-01,-2.67540221231531607532630083640696735e-01,9.84777972145023321082204152790810067e-01,-7.17247750913491668039311843715696474e-01,4.62725674309008291652844481677187149e-01,-7.90518444038953335040147203787101566e-01,3.27802769729944997877040496675497511e-01,2.50610643348636585869826376438140869e-11,1.60092830330691760923485513678474954e-10,1.32829938634257338492261624196544290e+00
8.68999999999999994670929481799248606e-01,1.03733316974729108079128374530471900e+00,-1.76137691641531173629289879312991848e-01,-8.61195478105759907161993865991727341e-01,1.59481453403512007479767824601145111e-01,1.55824656192725143081168959488839930e-01,-3.15306109596237150560936784089985089e-01,-2.68471994193205741426634293723778653e-01,9.84264263632765458637786054896526944e-01,-7.15802269439559671700889535738331530e-01,4.62660619870253023966140769815031123e-01,-7.91338591203965836097946155667024972e-01,3.28687971333712766621543160417576799e-01,2.47794007535162563726771622896194458e-11,1.59227124820689698407536851593283029e-10,1.32885412948139425282079173484817147e+00
8.69999999999999995559107901499373838e-01,1.03706423466911459599452088777457273e+00,-1.75153680177577791847307118999542242e-01,-8.61910554491536804147213768775030485e-01,1.59944077879417281461713382563778326e-01,1.55032906246065668787236572295602941e-01,-3.14976984125482950248949954859381266e-01,-2.69405041494178075609858354260447446e-01,9.83752287854867465507258337651988173e-01,-7.14357246360689344387137757957123533e-01,4.62594884750370940674087740059025490e-01,-7.92153815500075231413047943549785648e-01,3.29568930749704245228697978056343109e-01,2.45007347743353420810308307409286499e-11,1.58359878566732126102905744725737037e-10,1.32940548569301064674164081225171685e+00
8.70999999999999996447286321199499071e-01,1.03679436590507897238061969581153409e+00,-1.74170179815755049590833876278997478e-01,-8.62624186089323922789785819532536225e-01,1.60406636277810847686294466709397667e-01,1.54240343533892873191920556391950635e-01,-3.14646979811703720878215023101348302e-01,-2.70339366466163699146121868068561154e-01,9.83242062272447219567543187375982057e-01,-7.12912695806283474911159093873004142e-01,4.62528464024007681952673822743749649e-01,-7.92964123293160157992368537179515056e-01,3.30445659269152430529432489001348453e-01,2.42226239066667403676547110080718994e-11,1.57493884167238405501579124243853724e-10,1.32995346078934750799760422523831949e+00
8.71999999999999997335464740899624303e-01,1.03652356217585037636085279071819149e+00,-1.73187188797183028291133169767328628e-01,-8.63336373378667348069719620950862579e-01,1.60869127910613852815836891364012193e-01,1.53446972969519083620526199346370491e-01,-3.14316100880132936436363090710382684e-01,-2.71274972433579638764172787036182088e-01,9.82733604235947650971054697038972652e-01,-7.11468631802367966696619684568373756e-01,4.62461352742533898915479224624930336e-01,-7.93769520967626419995531056596669750e-01,3.31318168225092475569789606537322508e-01,2.39467334850473889673594385385513306e-11,1.56627600878253026814874545365279024e-10,1.33049806057119046620584867923753336e+00
8.72999999999999998223643160599749535e-01,1.03625182219877424257699892261451699e+00,-1.72204705345686667854366602173267679e-01,-8.64047116853087574722632320441249219e-01,1.61331552084787147369620078328812175e-01,1.52652799459863339100422294282161743e-01,-3.13984351544650486470042372610973918e-01,-2.72211862713457840087675981331972475e-01,9.82226930985223765060532845880029162e-01,-7.10025068271765879462594639113639685e-01,4.62393545933974932893131578476838739e-01,-7.94570014925492940238787818877394098e-01,3.32186468991517961835394014966138502e-01,2.36728414648723628488369286060333252e-11,1.55760450920792673872036091296630160e-10,1.33103929082780925163831398094771430e+00
8.73999999999999999111821580299874768e-01,1.03597914468788270280988499283937644e+00,-1.71222727667906309177248100799642550e-01,-8.64756417019976393632636892039733696e-01,1.61793908102307905247415938846712294e-01,1.51857827905434231902138733639473718e-01,-3.13651736007742137149554672486186013e-01,-2.73150040615357385075031275957647720e-01,9.81722059649634211067545485165529171e-01,-7.08582019034276780482251983773464739e-01,4.62325038602940479907680060318186349e-01,-7.95365611585483388176995797620235083e-01,3.33050572982542862759053511867631829e-01,2.33990604669997992459684610366821289e-11,1.54894745410790611356087429211438235e-10,1.33157715733658554846385868586366996e+00
