Vz,periodicity error,period
9.85901500000000109586855432178276182e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85901600000000109602838653868883689e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85901700000000109584940557669319183e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85901800000000109600923779359926691e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85901900000000109599966342105448192e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902000000000109599008904850969692e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902100000000109598051467596491193e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902200000000109597094030342012694e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902300000000109596136593087534195e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902400000000109595179155833055695e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902500000000109594221718578577196e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902600000000109610204940269184704e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902700000000109592306844069620198e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902800000000109608290065760227705e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85902900000000109590391969560663199e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903000000000109606375191251270707e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903100000000109588477095051706200e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903200000000109604460316742313708e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903300000000109586562220542749202e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903400000000109602545442233356709e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903500000000109601588004978878210e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903600000000109600630567724399711e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903700000000109599673130469921212e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903800000000109598715693215442712e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85903900000000109597758255960964213e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904000000000109596800818706485714e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904100000000109595843381452007215e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904200000000109611826603142614722e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904300000000109593928506943050216e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904400000000109609911728633657724e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904500000000109592013632434093218e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904600000000109607996854124700725e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904700000000109590098757925136219e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904800000000109606081979615743727e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85904900000000109588183883416179221e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905000000000109604167105106786728e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905100000000109603209667852308229e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905200000000109602252230597829730e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905300000000109601294793343351230e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905400000000109600337356088872731e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905500000000109599379918834394232e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905600000000109598422481579915733e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905700000000109597465044325437233e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905800000000109613448266016044741e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85905900000000109595550169816480235e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906000000000109611533391507087742e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906100000000109593635295307523236e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906200000000109609618516998130744e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906300000000109591720420798566238e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906400000000109607703642489173745e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906500000000109589805546289609239e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906600000000109605788767980216747e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906700000000109604831330725738248e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906800000000109603873893471259748e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85906900000000109602916456216781249e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907000000000109601959018962302750e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907100000000109601001581707824251e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907200000000109600044144453345751e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907300000000109599086707198867252e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907400000000109615069928889474760e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907500000000109597171832689910254e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907600000000109613155054380517761e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907700000000109595256958180953255e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907800000000109611240179871560763e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85907900000000109593342083671996257e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908000000000109609325305362603764e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908100000000109591427209163039258e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908200000000109607410430853646766e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908300000000109606452993599168266e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908400000000109605495556344689767e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908500000000109604538119090211268e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908600000000109603580681835732769e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908700000000109602623244581254269e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908800000000109601665807326775770e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85908900000000109600708370072297271e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909000000000109616691591762904778e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909100000000109598793495563340272e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909200000000109614776717253947780e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909300000000109596878621054383274e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909400000000109612861842744990781e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909500000000109594963746545426275e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909600000000109610946968236033783e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909700000000109593048872036469277e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909800000000109609032093727076784e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85909900000000109608074656472598285e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910000000000109607117219218119786e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910100000000109606159781963641286e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910200000000109605202344709162787e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910300000000109604244907454684288e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910400000000109603287470200205789e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910500000000109602330032945727289e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910600000000109618313254636334797e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910700000000109600415158436770291e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910800000000109616398380127377798e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85910900000000109598500283927813292e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911000000000109614483505618420800e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911100000000109596585409418856294e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911200000000109612568631109463801e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911300000000109594670534909899295e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911400000000109610653756600506803e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911500000000109609696319346028304e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911600000000109608738882091549804e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911700000000109607781444837071305e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911800000000109606824007582592806e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85911900000000109605866570328114307e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912000000000109604909133073635807e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912100000000109603951695819157308e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912200000000109619934917509764816e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912300000000109602036821310200310e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912400000000109618020043000807817e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912500000000109600121946801243311e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912600000000109599164509546764812e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912700000000109598207072292286313e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912800000000109597249635037807813e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85912900000000109596292197783329314e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913000000000109595334760528850815e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913100000000109594377323274372316e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913200000000109593419886019893816e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913300000000109609403107710501324e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913400000000109591505011510936818e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913500000000109607488233201544325e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913600000000109589590137001979819e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913700000000109605573358692587327e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913800000000109587675262493022821e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85913900000000109603658484183630328e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914000000000109585760387984065822e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914100000000109601743609674673330e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914200000000109600786172420194831e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914300000000109599828735165716331e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914400000000109598871297911237832e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914500000000109597913860656759333e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914600000000109596956423402280834e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914700000000109595998986147802334e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914800000000109595041548893323835e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85914900000000109611024770583931343e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915000000000109593126674384366837e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915100000000109609109896074974344e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915200000000109591211799875409838e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915300000000109607195021566017346e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915400000000109589296925366452840e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915500000000109605280147057060347e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915600000000109587382050857495841e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915700000000109603365272548103349e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915800000000109602407835293624849e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85915900000000109601450398039146350e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916000000000109600492960784667851e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916100000000109599535523530189352e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916200000000109598578086275710852e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916300000000109597620649021232353e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916400000000109596663211766753854e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916500000000109612646433457361361e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916600000000109594748337257796855e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916700000000109610731558948404363e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916800000000109592833462748839857e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85916900000000109608816684439447364e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917000000000109590918588239882858e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917100000000109606901809930490366e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917200000000109589003713730925860e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917300000000109604986935421533367e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917400000000109604029498167054868e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917500000000109603072060912576369e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917600000000109602114623658097869e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917700000000109601157186403619370e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917800000000109600199749149140871e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85917900000000109599242311894662372e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918000000000109598284874640183872e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918100000000109614268096330791380e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918200000000109596370000131226874e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918300000000109612353221821834381e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918400000000109594455125622269875e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918500000000109610438347312877383e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918600000000109592540251113312877e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918700000000109608523472803920384e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918800000000109590625376604355878e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85918900000000109606608598294963386e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919000000000109605651161040484887e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919100000000109604693723786006387e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919200000000109603736286531527888e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919300000000109602778849277049389e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919400000000109601821412022570890e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919500000000109600863974768092390e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919600000000109599906537513613891e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919700000000109615889759204221399e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919800000000109597991663004656893e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85919900000000109613974884695264400e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920000000000109596076788495699894e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920100000000109612060010186307402e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920200000000109594161913986742896e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920300000000109610145135677350403e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920400000000109592247039477785897e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920500000000109608230261168393405e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920600000000109607272823913914905e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920700000000109606315386659436406e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920800000000109605357949404957907e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85920900000000109604400512150479408e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921000000000109603443074896000908e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921100000000109602485637641522409e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921200000000109601528200387043910e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921300000000109617511422077651417e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921400000000109599613325878086911e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921500000000109615596547568694419e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921600000000109597698451369129913e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921700000000109613681673059737420e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921800000000109595783576860172914e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85921900000000109611766798550780422e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922000000000109593868702351215916e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922100000000109609851924041823423e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922200000000109608894486787344924e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922300000000109607937049532866425e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922400000000109606979612278387926e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922500000000109606022175023909426e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922600000000109605064737769430927e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922700000000109604107300514952428e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922800000000109603149863260473929e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85922900000000109619133084951081436e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923000000000109601234988751516930e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923100000000109617218210442124438e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923200000000109599320114242559931e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923300000000109615303335933167439e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923400000000109597405239733602933e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923500000000109613388461424210440e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923600000000109595490365224645934e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923700000000109611473586915253442e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923800000000109606280984924503441e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85923900000000109609558712406296443e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924000000000109604366110415546443e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924100000000109611879002633610947e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924200000000109606686400642860946e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924300000000109609964128124653948e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924400000000109604771526133903947e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924500000000109616519583088239953e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924600000000109602856651624946949e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924700000000109614604708579282955e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924800000000109600941777115989950e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85924900000000109616924998806597458e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925000000000109599026902607032952e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925100000000109593834300616282951e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925200000000109601347192834347455e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925300000000109596154590843597454e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925400000000109599432318325390456e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925500000000109594239716334640455e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925600000000109605987773288976461e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925700000000109592324841825683457e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925800000000109604072898780019463e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85925900000000109590409967316726458e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926000000000109606393189007333966e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926100000000109592730257544040962e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926200000000109604478314498376967e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926300000000109590815383035083963e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926400000000109602563439989419969e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926500000000109597370837998669968e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926600000000109600648565480462970e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926700000000109595455963489712969e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926800000000109602968855707777474e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85926900000000109597776253717027473e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85927000000000109601053981198820475e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85927100000000109595861379208070474e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85927200000000109607609436162406480e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85927300000000109593946504699113476e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
