x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
7.82000000000000028421709430404007435e+01,7.92223371297168842157266076192966247e-01,-3.21802840036092511321111001247342537e-01,-4.70420531261076330836155074945634399e-01,2.54526983545320921081317659876426581e-01,-1.07049555213855405448300706088798749e-01,-1.47477428331465515633016953786670705e-01,-6.20244647917968553176490464655737440e-01,-1.21239457578529671638182276606372182e-01,7.41484105496498224814672741261504760e-01,-4.04288600976652980842671415906747320e-01,1.07489993980051523909709185279646659e+00,-6.70611338823862258254420436889717298e-01,-1.45391075149680630850628477055209365e-01,4.94248628268674981707394239645045898e-01,-3.48857553118994350856765762589821486e-01,-3.07880768786762611516684530752942546e-01,8.02978564595511523777856162140109163e-02,2.27582912327211459138898914538918593e-01,-1.21694851519572836417992789392883424e+01,1.99846119634843243893884300806612393e-14,2.54965058894776092973443552223132080e+00,7.99190598128440629360844430357597389e-01,7.24551045543135651940431662251186193e-01,5.09116271777920555350064084753244265e-01,7.68616177009683373034583833745497934e-01,7.99190598128440629360844430357597389e-01,7.34498782890206016542618288522657337e-01,5.86391414331434814855189831619882334e-01
7.82999999999999971578290569595992565e+01,7.48025572017101312789963450649037597e-01,-2.12881553979556858416496588280826953e-01,-5.35144018037544454373466862368222537e-01,2.38782574728592256933250575145073463e-01,-5.71833157479104777917197509322639167e-02,-1.81599258980681779141530824211851083e-01,-6.48669214965486622176504771742952075e-01,-1.08525686937962039856750644421798648e-01,7.57194901903448662033255416164142912e-01,-4.81261821677173201675128855427399255e-01,1.10234853622820886454908565206197469e+00,-6.21086714551035662873956796634574186e-01,-1.69864956727438177347066932599147354e-01,5.01915019984064555888120988542860861e-01,-3.32050063256626378541054055943698219e-01,-2.58739219395141441166228593807415509e-01,1.68400624205242625154315350013662890e-01,9.03385951898988160119132437937397038e-02,-1.19396362325404331583555972429167014e+01,2.00702590005169306594614685235057038e-14,2.53934645831053757221078305771091189e+00,8.42505537670500007343308384310584661e-01,7.61259280640313007137957747208675303e-01,5.21704015931451225214964155960543998e-01,7.73550281818915865836242061082202629e-01,8.42505537670500007343308384310584661e-01,7.37711583874222853261154202947814515e-01,5.45720348527486290135910790132978783e-01
7.84000000000000056843418860808014870e+01,6.95616329583470686199697840557226880e-01,-1.01391437559793848842549156759266998e-01,-5.94224892023676837357148683797972365e-01,2.20482103839026623166655257842344799e-01,-6.83034791274109435910229913276182896e-03,-2.13651755926285528807552958708623236e-01,-6.71496603471752762076928913760747661e-01,-8.88290061034167301773339091687251826e-02,7.60325609575169492254262822928863142e-01,-5.68833565060510220567659965362825713e-01,1.12796895700681065900333647700217517e+00,-5.59135391946300438435676511639346852e-01,-1.96466499473860605749267343828071499e-01,5.04624072366835658811003553236230291e-01,-3.08157572892975053061736209408143457e-01,-1.94604021667516910778320911729224987e-01,2.18444539139944908010981845548198868e-01,-2.38405174724279972326609338189867670e-02,-1.17006651263729435363813990989001468e+01,2.02165397319451550524610271987915597e-14,2.54598973168840773059877860076325489e+00,8.98624177515862249760071055793601117e-01,7.98389053368026614992010503033736952e-01,5.61035988441335973345654379266917389e-01,7.73112001409747251560561912950992964e-01,8.98624177515862249760071055793601117e-01,7.43386411230421729551325706164307005e-01,5.59228717767503277458971311086597341e-01
7.85000000000000000000000000000000000e+01,6.33872394851996004066784850595847220e-01,1.29353524756589349734285425764436696e-02,-6.46807747327654939040213393172303434e-01,1.99445833009466475489453721624761080e-01,4.36756320318896041289317340556486005e-02,-2.43121465041356079618385455679448262e-01,-6.86761271297607358855195170302486005e-01,-6.64100051262553360219326754176021685e-02,7.53171276423862694877127845719477557e-01,-6.67869753491113729549702926987636258e-01,1.16007864362379421527834027455755192e+00,-4.92208890132680485728637347569913829e-01,-2.24304204561275626546608378257847194e-01,5.05255203408639109336629594275438528e-01,-2.80950998847363482790021216017576239e-01,-1.05439304769638260863901989435973414e-01,2.21211374727027417556023103334768744e-01,-1.15772069957389156692121113898808089e-01,-1.16766840528160914525201974356605206e+01,1.98674983523151733115822471612151349e-14,2.56507226634588266191823058588837520e+00,9.70160169808201502546391349876717825e-01,8.36059179746567247142941491382543072e-01,6.25049506301666701559029046904367143e-01,7.67762339477752518236153438122850372e-01,9.70160169808201502546391349876717825e-01,7.46268524624759021668982464592232686e-01,6.07991653975225859570255776590384790e-01
7.85999999999999943156581139191985130e+01,5.61763718660468232439798373305922957e-01,1.30917402111214472309735594007756251e-01,-6.92681120771682704749533967313690474e-01,1.75676553914496945030011917524766271e-01,9.41490822946769870241292894874699986e-02,-2.69825636209173932054141207011273160e-01,-6.91259821673822158818532554488869931e-01,-4.65387960972796700138283588424801105e-02,7.37798617771101828832360913330737800e-01,-7.74930219738774176864908504735598445e-01,1.20056733146305095799672098112000115e+00,-4.25637111724276781131812476384400874e-01,-2.50341537947920937311961573704239172e-01,5.03557866682560292083031297798116087e-01,-2.53216328734639354771069724093861074e-01,2.36267877518098349241018742377360636e-02,1.65289505522523349664644805645128958e-01,-1.88916293274333184588746679882877850e-01,-1.28821303892109828570511353973415680e+01,2.04676641799603248016850737167283138e-14,2.55461945999428296321681068548106864e+00,1.05925744579559562512072302110457187e+00,8.74035354084628019146086631613526554e-01,7.09895032667256463354047788349873082e-01,7.58016370437661718058732428007723386e-01,1.05925744579559562512072302110457187e+00,7.46521195573026564040751683094225582e-01,6.72258072986878265729489506109756916e-01
7.87000000000000028421709430404007435e+01,4.79065345503228788986676887051789630e-01,2.52984463748456197199220563182194968e-01,-7.32049809251684986185897450233996009e-01,1.49675523008775831114461258262102936e-01,1.44127998051137045714007447874877574e-01,-2.93803521059912876828468706136015812e-01,-6.80077014559117490285440286933036970e-01,-3.57843138502563524591324935931066047e-02,7.15861328409373842744572780525530034e-01,-8.75928934333254613317836735615483963e-01,1.23836477663135647110611180115307767e+00,-3.62435842298101857788275065537591154e-01,-2.67203697610253045751962194748428385e-01,4.93814398821254178123195409207142941e-01,-2.26610701211001132371233214458698932e-01,2.11323592464100002250320151408558200e-01,3.65409538171597378655414539319314205e-02,-2.47864546281259740115861605340502428e-01,-1.88248550085072021698096023101243190e+01,2.03630806461756189072571000465014197e-14,2.40638767035876715126610318016462695e+00,1.16511198751395928247255851391578540e+00,9.11340629139938345317533571392340924e-01,8.11240336971227915034613157564422844e-01,7.44313348079087350756209697395068687e-01,1.16511198751395928247255851391578540e+00,7.53083031254438226207686197417810168e-01,7.39995761170776139586514745205308681e-01
7.87999999999999971578290569595992565e+01,3.87888856787491285540110744446429429e-01,3.77425676162747359557352203799886682e-01,-7.65314532950238645097462948246327185e-01,1.22997164090722646007499834823206065e-01,1.92209918130622405739100579488297819e-01,-3.15207082221345051746600414310537512e-01,-6.46604767783394376114767163788428257e-01,-4.19354424596912069720756968367032269e-02,6.88540210243085583086842860624517738e-01,-9.36826451846414877912256977678913055e-01,1.24039131177616482016738527146379517e+00,-3.03564859929749942255128293784879414e-01,-2.61088147757374178516220615341255182e-01,4.62842613402248219210190175925437239e-01,-2.01754465644874040693969560584166096e-01,4.69552229541048830377609081651281698e-01,-1.72187643182539042808046688626196015e-01,-2.97364586358509787569562393025098419e-01,-3.41908513635129397423284558499290142e+01,2.06113452076984124828012685219116060e-14,4.46267506577547586772351937377913764e+00,1.27855504530364908482809690488525372e+00,9.45716629593642168037612254310438358e-01,9.23746073841222287039012247983942363e-01,7.26937264889729043150018111123511639e-01,1.27855504530364908482809690488525372e+00,7.86171944155303218314334639887404639e-01,8.06157647092743327056026813315904891e-01
7.89000000000000056843418860808014870e+01,2.94763620072586929838443604165943310e-01,4.98119782901496009432288963622264737e-01,-7.92883402974082939270732567788217822e-01,9.87610823004524794097789083928504477e-02,2.35443257383342025045913225451737799e-01,-3.34204339683794504455692133843620262e-01,-5.84545604701570256123623254843317703e-01,-7.20111623114654033007584808103839835e-02,6.56556767013035659424381735653086255e-01,-9.06673630273670984792684319602174624e-01,1.15493892600611125350763408133235422e+00,-2.48265295732440268714949761730177578e-01,-2.16469555310078426312858326886086248e-01,3.94839566934749047326597519173888275e-01,-1.78370011624670621013739192287786234e-01,7.74152768302818515494675206319951979e-01,-4.32362699680033793932386181471593289e-01,-3.41790068622784721562289024848371256e-01,-4.87444447902659944160674854174430948e+01,2.02834462425081069158584766191554136e-14,1.02801931206269122704023526320051808e+01,1.37643475221535193012381316095109034e+00,9.73526115408929931591650420561756039e-01,1.03937009082883964066955577815360436e+00,7.05964102601863244791746813144224028e-01,1.37643475221535193012381316095109034e+00,8.66240421001706299751388836139196430e-01,8.70129238218096961068500906182211474e-01
7.90000000000000000000000000000000000e+01,2.10420150783319042867122764604979670e-01,6.04595501324740317590879044748194087e-01,-8.15015652108059360458001809353183676e-01,8.09606737545447378430504212367261679e-02,2.69935083191382275602414215943876894e-01,-3.50895756945927013445464637179633886e-01,-4.92857107800452546303894949428352384e-01,-1.27371491286490791028497756198911929e-01,6.20228599086943337332392705626647076e-01,-7.63673980319595114011680324792305703e-01,9.58047396748325655841521616419253653e-01,-1.94373416428730541829841291626945422e-01,-1.35270363146195980301740009937694724e-01,2.90675190654413091806194518411913873e-01,-1.55404827508217111504454508474203548e-01,1.04635686111783832072611115490527289e+00,-6.61570961805820044463320661920723488e-01,-3.84785899312018276262790492984562834e-01,-4.89481652976858874204424409981584176e+01,2.07414054535706204495857646304200195e-14,1.01445168873616528757125673939370448e+01,1.43043473562054625001973417407429102e+00,9.91536096065459704287141704479248926e-01,1.14731714120891600995611306453696839e+00,6.81223294405285473753711523748633770e-01,1.43043473562054625001973417407429102e+00,9.84540699362922792925473881816800193e-01,9.33947313161926094929581505026691957e-01
7.90999999999999943156581139191985130e+01,1.44021349532635501309429636561953500e-01,6.87678669320234529385484599785752332e-01,-8.31700018852870030694914236347715799e-01,7.19555516138915498514903475169607287e-02,2.93288557450276727961794316613474429e-01,-3.65244109064168277813284664129464393e-01,-3.78879906936482747429042001640321213e-01,-2.00681783646285446228522188490513693e-01,5.79561690582768193657564190130216972e-01,-5.61756865864495399846376938856734180e-01,7.00481015679328691836292427323199743e-01,-1.38724149814833291989915488466462722e-01,-4.65511705045401892328883428448605749e-02,1.77742068010629084722450121539623040e-01,-1.31190897506088895489561778694746919e-01,1.21353209992117413277610635986173854e+00,-7.84665339696772149620172835687830979e-01,-4.28866760224401983155933524173920757e-01,-3.40935388314403335918711945851100609e+01,2.05906816921304803657230176873613437e-14,4.29140554149020841053692656114898341e+00,1.43406183791410012124367773060427953e+00,1.00028270428233863990515339588757219e+00,1.23841887780647154742668752358974550e+00,6.52280492774143316425633832811053123e-01,1.43406183791410012124367773060427953e+00,1.10372169121674646304119797797379291e+00,1.00107966829675399871335028326782168e+00
7.92000000000000028421709430404007435e+01,9.73430693917533138219548362668069044e-02,7.45237617760157285671186471477685683e-01,-8.42580687151910599493141307744501856e-01,7.08994364513941484381625478969404184e-02,3.06124523495842796996285349815966897e-01,-3.77023959947236945434447897711934877e-01,-2.53626970138390628908263255341215595e-01,-2.80757350864377008221223034702907579e-01,5.34384321002767637129486290043504084e-01,-3.79852656220785796803549337255685381e-01,4.57534897286295725036157276612326784e-01,-7.76822410655099282326079393566380084e-02,2.04460977332776555563807508607873483e-02,8.32264146880202033301534645027365214e-02,-1.03672512421297858886534215363508219e-01,1.27777871261445068538863245174603254e+00,-8.02763227183140057933845334526524125e-01,-4.75015485431310627454787117219522236e-01,-1.91034171763462429227686811827879865e+01,2.11504164108355271545598145705356134e-14,2.37647997172878172527931585363905163e+00,1.40726371196756898064412387060310689e+00,1.00475550913801786306478371287320718e+00,1.30961598609704820936774134032508878e+00,6.18458092044013829158634950328543492e-01,1.40726371196756898064412387060310689e+00,1.19797218190282102749575314459641935e+00,1.07538172482296244428995658876419878e+00
